Latent,Structure,platform,lval,op,rval,Estimate,Std. Error,z-value,p-value
Valence X,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Depth,~~,Depth,0.6010890459645953,0.004184774405406463,143.63714446455924,0.0
Valence X,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.989305871833058,0.004611748669809671,214.51860074139043,0.0
Valence X,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9764395504967095,0.004563358529762457,213.9738843473172,0.0
Valence X,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Helpfulness,~~,Helpfulness,0.13607885332551042,0.0006958265781290923,195.5643222134873,0.0
Valence X,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Text_Length,~~,Text_Length,0.3746619246826144,0.01360686407390421,27.534773818577438,0.0
Valence X,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Title_Length,~~,Title_Length,0.9537325019153723,0.004551654023738623,209.5353681830288,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Heuristic,~,Systematic,-0.9080362624289776,0.031335732604115436,-28.977661823701684,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Title_Length,~,Heuristic,1.0,-,-,-
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Text_Length,~,Heuristic,3.6762463180915765,0.09029993135586531,40.71150733839488,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Deviation_Of_Star_Ratings,~,Heuristic,0.47987274302542654,0.020184246051470185,23.774618173895025,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Depth,~,Systematic,-4.099018271476111,0.10112493571201164,-40.53419903384615,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Breadth,~,Systematic,5.368771440654816,0.13356946128479072,40.1946027854943,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Arousal,~,Systematic,-0.31238113744554297,0.025500898135421727,-12.249809233165156,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Helpfulness,~,Heuristic,0.47806273169362984,0.017032016733107492,28.068474752980052,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Helpfulness,~,Systematic,0.2303998909919717,0.022240787093725484,10.359340701868065,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Heuristic,~~,Heuristic,0.026763953813501423,0.0009987698355596087,26.79691840283574,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Systematic,~~,Systematic,0.023713101134433808,0.0011524582329846436,20.576104569486535,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Arousal,~~,Arousal,0.9977068534746806,0.004630376068377547,215.4699399197613,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Breadth,~~,Breadth,0.31648516558641127,0.005519124433205087,57.34336475999282,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Depth,~~,Depth,0.60130504689957,0.004183562940568779,143.73036937603447,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9892776444786637,0.004611522052751043,214.52302145535194,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9764768168812796,0.004563767458240924,213.96287729429878,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Helpfulness,~~,Helpfulness,0.13605927542622376,0.0006954540453155142,195.64092860924453,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Text_Length,~~,Text_Length,0.37430302121338227,0.01363201433166,27.457645809292877,0.0
Valence X,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Title_Length,~~,Title_Length,0.9538766414544602,0.0045522324627529885,209.5404066136063,0.0
Valence X,Helpfulness ~ Systematic,audible,Title_Length,~,Heuristic,1.0,-,-,-
Valence X,Helpfulness ~ Systematic,audible,Text_Length,~,Heuristic,4.1816960949031845,0.11973493565594645,34.924611367263736,0.0
Valence X,Helpfulness ~ Systematic,audible,Deviation_Of_Star_Ratings,~,Heuristic,0.42076813283496517,0.020115387519571176,20.917724423885097,0.0
Valence X,Helpfulness ~ Systematic,audible,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence X,Helpfulness ~ Systematic,audible,Depth,~,Systematic,-4.003770133585339,0.09624736248727567,-41.59875169642239,0.0
Valence X,Helpfulness ~ Systematic,audible,Breadth,~,Systematic,5.114001461778038,0.12367052859634071,41.35182019338441,0.0
Valence X,Helpfulness ~ Systematic,audible,Arousal,~,Systematic,-0.2999266029728894,0.02473092634877694,-12.12759274484656,0.0
Valence X,Helpfulness ~ Systematic,audible,Helpfulness,~,Systematic,-0.26742669625719045,0.010919964561336712,-24.48970367354059,0.0
Valence X,Helpfulness ~ Systematic,audible,Heuristic,~~,Heuristic,0.04121246550851134,0.0017021801991337013,24.211576133522303,0.0
Valence X,Helpfulness ~ Systematic,audible,Heuristic,~~,Systematic,-0.0200079408555344,0.0007520690765629866,-26.60386053947114,0.0
Valence X,Helpfulness ~ Systematic,audible,Systematic,~~,Systematic,0.025315593235136154,0.0011970361593940137,21.148561816882232,0.0
Valence X,Helpfulness ~ Systematic,audible,Arousal,~~,Arousal,0.9976260058289557,0.004630099365220255,215.465355475375,0.0
Valence X,Helpfulness ~ Systematic,audible,Breadth,~~,Breadth,0.3374465951591484,0.005218150350825793,64.66785592735522,0.0
Valence X,Helpfulness ~ Systematic,audible,Depth,~~,Depth,0.5937800973523727,0.004129453606115088,143.7914440615785,0.0
Valence X,Helpfulness ~ Systematic,audible,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9926130983299066,0.004616550899712559,215.01183885499842,0.0
Valence X,Helpfulness ~ Systematic,audible,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9760646511514605,0.0045658348662585375,213.77572328574345,0.0
Valence X,Helpfulness ~ Systematic,audible,Helpfulness,~~,Helpfulness,0.14137465781713326,0.0006584150101775364,214.71967591427332,0.0
Valence X,Helpfulness ~ Systematic,audible,Text_Length,~~,Text_Length,0.2794762308247212,0.01823353707132839,15.327592760313104,0.0
Valence X,Helpfulness ~ Systematic,audible,Title_Length,~~,Title_Length,0.9577438837298533,0.004570738592950281,209.53810069066296,0.0
Valence X,Helpfulness ~ Heuristic,audible,Title_Length,~,Heuristic,1.0,-,-,-
Valence X,Helpfulness ~ Heuristic,audible,Text_Length,~,Heuristic,4.2400247970106655,0.10574152623313728,40.09801019537231,0.0
Valence X,Helpfulness ~ Heuristic,audible,Deviation_Of_Star_Ratings,~,Heuristic,0.4506239774852207,0.019969322301086403,22.56581223280368,0.0
Valence X,Helpfulness ~ Heuristic,audible,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence X,Helpfulness ~ Heuristic,audible,Depth,~,Systematic,-4.107781627169399,0.10140435100975477,-40.50892872174425,0.0
Valence X,Helpfulness ~ Heuristic,audible,Breadth,~,Systematic,5.358394233078374,0.13337159495367276,40.176427633631135,0.0
Valence X,Helpfulness ~ Heuristic,audible,Arousal,~,Systematic,-0.30671694501481844,0.025478184653806513,-12.03841439923608,0.0
Valence X,Helpfulness ~ Heuristic,audible,Helpfulness,~,Heuristic,0.34423194115208494,0.009217599813571972,37.34507334630579,0.0
Valence X,Helpfulness ~ Heuristic,audible,Heuristic,~~,Heuristic,0.04151852925091693,0.0016270020668790078,25.51842438961452,0.0
Valence X,Helpfulness ~ Heuristic,audible,Heuristic,~~,Systematic,-0.01872741835930707,0.000663240097563215,-28.236257729103684,0.0
Valence X,Helpfulness ~ Heuristic,audible,Systematic,~~,Systematic,0.0237154546024883,0.0011532621289911465,20.563802439841115,0.0
Valence X,Helpfulness ~ Heuristic,audible,Arousal,~~,Arousal,0.9977402318949202,0.004630430016451586,215.47463802164074,0.0
Valence X,Helpfulness ~ Heuristic,audible,Breadth,~~,Breadth,0.3188613183999549,0.005498256032095887,57.99317392289834,0.0
Valence X,Helpfulness ~ Heuristic,audible,Depth,~~,Depth,0.5998409362776932,0.004187013836082328,143.26222926831437,0.0
Valence X,Helpfulness ~ Heuristic,audible,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9915635355897137,0.004611753892949109,215.00790336854334,0.0
Valence X,Helpfulness ~ Heuristic,audible,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9764421154316848,0.004563803626811301,213.95357799388154,0.0
Valence X,Helpfulness ~ Heuristic,audible,Helpfulness,~~,Helpfulness,0.1382812179113211,0.0006522022189458713,212.02199821214592,0.0
Valence X,Helpfulness ~ Heuristic,audible,Text_Length,~~,Text_Length,0.25375391655009194,0.014559845523479437,17.428338516604178,0.0
Valence X,Helpfulness ~ Heuristic,audible,Title_Length,~~,Title_Length,0.958680775205524,0.004545894802284819,210.88934449446356,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Deviation_Of_Star_Ratings,~,Heuristic,0.8805967620100882,0.008654248306370935,101.75311947775666,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Valence_abs,~,Heuristic,-0.19209733767544707,0.001986146977622234,-96.7185911934386,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Depth,~,Systematic,-5.5753066728323555,0.12611883991254477,-44.20677098405172,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Breadth,~,Systematic,6.521319026233278,0.1486617833162159,43.866815537373355,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Arousal,~,Systematic,1.1154572308265092,0.03355219055857312,33.24543680228493,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Helpfulness,~,Heuristic,0.3516469039413367,0.005577775707475525,63.04428903568195,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Helpfulness,~,Systematic,0.6055382115488925,0.02047042958568096,29.581118900547388,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Heuristic,~~,Heuristic,0.26876463028899134,0.003716649845611699,72.31368070199345,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Heuristic,~~,Systematic,-0.04665456206613739,0.001131330370235823,-41.238671967388,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Systematic,~~,Systematic,0.01888388185220915,0.0008513980117116983,22.179851926203213,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Arousal,~~,Arousal,0.97644898555855,0.0039804747431307665,245.30967995672617,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Breadth,~~,Breadth,0.19715707595052262,0.0043444390652355655,45.381480311877915,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Depth,~~,Depth,0.4122616974521484,0.0035459223561526603,116.26359968670899,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.7916819720260263,0.003815148586986706,207.51012805081996,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.98156753057084,0.003997844435989423,245.52419336006216,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Helpfulness,~~,Helpfulness,0.06127651985513191,0.0004305152166326969,142.3329939231353,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Text_Length,~~,Text_Length,0.7317332173915758,0.0038684243733832775,189.15536315951172,0.0
Valence O,Helpfulness ~ Heuristic + Systematic,coursera,Valence_abs,~~,Valence_abs,0.04608964486051902,0.00021403952038414998,215.33240479359455,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Systematic,~,Heuristic,-0.1872797523722625,0.00471786026294434,-39.695909139896465,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Deviation_Of_Star_Ratings,~,Heuristic,1.2007093192583216,0.013740872822468218,87.3823180436991,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Valence_abs,~,Heuristic,-0.3099385715845116,0.0034899122967765885,-88.80984538837049,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Depth,~,Systematic,-5.562912302139857,0.1257216357582778,-44.24785176030717,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Breadth,~,Systematic,6.473501114001625,0.14750919824674935,43.88540640787053,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Arousal,~,Systematic,1.1563775456702932,0.034190371526921094,33.82173091409532,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Helpfulness,~,Systematic,-0.30185671650610674,0.009299725449135252,-32.458669680588976,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Heuristic,~~,Heuristic,0.18127659159823378,0.0031765175969459838,57.067712049022425,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Systematic,~~,Systematic,0.012649228290380458,0.000573272969818772,22.064930555358835,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Arousal,~~,Arousal,0.9747089063922748,0.003975382155346188,245.1862155783632,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Breadth,~~,Breadth,0.20324052118607258,0.004449283394431787,45.679383200167855,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Depth,~~,Depth,0.41205322522187554,0.0036426381105563984,113.11945150813145,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.7389024936449258,0.00406855122401916,181.61317205523102,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9811998000104184,0.003996844945478811,245.49358635361816,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Helpfulness,~~,Helpfulness,0.07979477846461099,0.0003251792085744922,245.38708538293426,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Text_Length,~~,Text_Length,0.8190320178608371,0.003963440703267022,206.64671909411206,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Systematic",coursera,Valence_abs,~~,Valence_abs,0.03861936252401961,0.00023620944103559994,163.496269205865,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Heuristic,~,Systematic,-1.7354810813625574,0.04336491784947569,-40.02039361279501,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Deviation_Of_Star_Ratings,~,Heuristic,1.255300249965439,0.013265568902024799,94.62845198287779,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Valence_abs,~,Heuristic,-0.2779986870068322,0.0029860101305831045,-93.10038303836718,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Depth,~,Systematic,-5.630680222442244,0.1291310240121939,-43.60439534551303,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Breadth,~,Systematic,6.666090586248586,0.1547009979810596,43.09015890784131,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Arousal,~,Systematic,1.1395170150884095,0.034419309484229124,33.1069109790662,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Helpfulness,~,Heuristic,0.23198431834672156,0.002980930197382746,77.82279453325702,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Heuristic,~~,Heuristic,0.14228253841897673,0.002451615859880037,58.03622855005625,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Systematic,~~,Systematic,0.018297259255676223,0.0008367220880560504,21.867785606470974,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Arousal,~~,Arousal,0.9760792009380915,0.003978904218548047,245.31357054102742,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Breadth,~~,Breadth,0.1870039022995853,0.004939766164098235,37.85683290453212,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Depth,~~,Depth,0.4199681063742236,0.003881480737870385,108.19791070158591,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.6889402954667053,0.004030356835923461,170.93779120376894,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9814700351852642,0.003996776789503955,245.56538596730348,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Helpfulness,~~,Helpfulness,0.07092105944345659,0.0003195958640455341,221.90856390883584,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Text_Length,~~,Text_Length,0.8023170356944278,0.003899499114390997,205.7487415570245,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",coursera,Valence_abs,~~,Valence_abs,0.04074635191278435,0.00022168202969662137,183.80538911855683,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Systematic,~,Heuristic,-0.17263194612291907,0.004285938903807946,-40.27867637806535,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Deviation_Of_Star_Ratings,~,Heuristic,0.8833135781645651,0.008681033196021017,101.75212536540961,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Valence_abs,~,Heuristic,-0.1926675993441973,0.001991888612366942,-96.7260910330353,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Depth,~,Systematic,-5.608472977704611,0.12748821222121817,-43.99209056229269,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Breadth,~,Systematic,6.544906797017003,0.14990654891726593,43.65991242040736,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Arousal,~,Systematic,1.1243312599562305,0.033869435020707446,33.19604413937313,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Helpfulness,~,Heuristic,0.35017929465057923,0.005545536287620797,63.14615511021578,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Helpfulness,~,Systematic,0.6014004384418956,0.020430534538309963,29.43635357580849,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Heuristic,~~,Heuristic,0.26830512572053694,0.00371256459321654,72.26948350972926,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Systematic,~~,Systematic,0.010709144593161989,0.0004920089248606673,21.76615916963004,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Arousal,~~,Arousal,0.9763023559984837,0.0039800666903743115,245.2979891302695,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Breadth,~~,Breadth,0.19839552873148653,0.004338578641585214,45.72823154204006,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Depth,~~,Depth,0.41133022812821673,0.0035524436576517653,115.78796672156824,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.7906946259967714,0.0038159787705340223,207.20624336149345,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9812082220376103,0.003996316245543931,245.52817182228068,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Helpfulness,~~,Helpfulness,0.061384180156428936,0.00042846720945815777,143.26459215115003,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Text_Length,~~,Text_Length,0.7315353135185937,0.0038660679400763596,189.2194665660546,0.0
Valence O,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",coursera,Valence_abs,~~,Valence_abs,0.04605492231720617,0.00021410119683343807,215.10819548536577,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Heuristic,~,Systematic,-2.4698368824844206,0.05838448465074012,-42.30296622838836,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Deviation_Of_Star_Ratings,~,Heuristic,0.8757103814858269,0.00859518651569893,101.883813665297,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Valence_abs,~,Heuristic,-0.19112411948814242,0.001973695565762764,-96.83566336505599,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Depth,~,Systematic,-5.540840255743612,0.12456555353571287,-44.481320063420064,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Breadth,~,Systematic,6.475134511972968,0.14669204542118663,44.14100637384409,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Arousal,~,Systematic,1.10794500511332,0.03321722106459647,33.35453627879888,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Helpfulness,~,Heuristic,0.351110026244369,0.0055798658505243695,62.924456534819534,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Helpfulness,~,Systematic,0.6049815520044699,0.020397129627562325,29.660131745071993,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Heuristic,~~,Heuristic,0.15399447269543387,0.0027493723111873107,56.01077453672359,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Systematic,~~,Systematic,0.01912870031619182,0.0008570537115542431,22.31913827102308,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Arousal,~~,Arousal,0.9763354814887817,0.003980045122447051,245.30764129709002,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Breadth,~~,Breadth,0.197954544855357,0.004325958624972665,45.75969443324209,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Depth,~~,Depth,0.4117024994108731,0.0035373402603756073,116.38758756297013,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.7925312947673875,0.003813043708745689,207.8474193048905,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9813918669492964,0.003997346607157216,245.5108258429758,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Helpfulness,~~,Helpfulness,0.0612424665079641,0.00043107249095138654,142.0699943778148,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Text_Length,~~,Text_Length,0.7303765783951578,0.0038705759179014356,188.69971645006683,0.0
Valence O,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",coursera,Valence_abs,~~,Valence_abs,0.046133230661228396,0.0002140132372927379,215.56250925994158,0.0
Valence O,Helpfulness ~ Systematic,coursera,Text_Length,~,Heuristic,1.0,-,-,-
Valence O,Helpfulness ~ Systematic,coursera,Deviation_Of_Star_Ratings,~,Heuristic,1.1983679894350703,0.01370546981993068,87.4372061003666,0.0
Valence O,Helpfulness ~ Systematic,coursera,Valence_abs,~,Heuristic,-0.3092257284556154,0.0034794642711396375,-88.8716492741747,0.0
Valence O,Helpfulness ~ Systematic,coursera,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence O,Helpfulness ~ Systematic,coursera,Depth,~,Systematic,-5.5269167619551824,0.12412736624856102,-44.52617443637034,0.0
Valence O,Helpfulness ~ Systematic,coursera,Breadth,~,Systematic,6.430388863906738,0.14561658083070092,44.15972979985555,0.0
Valence O,Helpfulness ~ Systematic,coursera,Arousal,~,Systematic,1.1556526391641397,0.033960061975262155,34.029756481950265,0.0
Valence O,Helpfulness ~ Systematic,coursera,Helpfulness,~,Systematic,-0.3018155340951842,0.0092394849101017,-32.66583981673457,0.0
Valence O,Helpfulness ~ Systematic,coursera,Heuristic,~~,Heuristic,0.1818159710930861,0.0031816158736099236,57.14579580269957,0.0
Valence O,Helpfulness ~ Systematic,coursera,Heuristic,~~,Systematic,-0.03423478290866928,0.0008577995376279748,-39.910003872730925,0.0
Valence O,Helpfulness ~ Systematic,coursera,Systematic,~~,Systematic,0.01925419258805696,0.0008615804209934203,22.347527980625355,0.0
Valence O,Helpfulness ~ Systematic,coursera,Arousal,~~,Arousal,0.974584872727984,0.003975126520128334,245.1707807406717,0.0
Valence O,Helpfulness ~ Systematic,coursera,Breadth,~~,Breadth,0.20357475617084708,0.004440682387118025,45.843124632275874,0.0
Valence O,Helpfulness ~ Systematic,coursera,Depth,~~,Depth,0.4118973973671919,0.0036376053548359106,113.23311823982597,0.0
Valence O,Helpfulness ~ Systematic,coursera,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.7390327507515377,0.00406750810594055,181.69177081429706,0.0
